Velocity_mps,Velocity_kmph,Reaction_Drift_m,Handshake_Drift_m,Blend_Drift_m,Braking_Distance_m,Total_Distance_m
21.96969696969697,79.0909090909091,21.96969696969697,0.4393939393939394,1.6426647727272727,39.40265385866237,63.45440954048055
22.272727272727273,80.18181818181819,22.272727272727273,0.4454545454545455,1.6653920454545454,40.5085231577135,64.89209702134985
22.575757575757578,81.27272727272728,22.575757575757578,0.4515151515151516,1.6881193181818184,41.629697017523725,66.34508906297827
22.87878787878788,82.36363636363636,22.87878787878788,0.4575757575757576,1.7108465909090909,42.76617543809305,67.81338566536579
23.181818181818183,83.45454545454547,23.181818181818183,0.4636363636363637,1.7335738636363638,43.91795841942149,69.2969868285124
23.484848484848484,84.54545454545455,23.484848484848484,0.4696969696969697,1.7563011363636363,45.085045961509024,70.79589255241811
23.78787878787879,85.63636363636364,23.78787878787879,0.47575757575757577,1.7790284090909092,46.26743806435567,72.31010283708295
24.09090909090909,86.72727272727272,24.09090909090909,0.4818181818181818,1.8017556818181817,47.46513472796142,73.83961768250687
24.393939393939394,87.81818181818183,24.393939393939394,0.4878787878787879,1.8244829545454546,48.67813595232629,75.38443708868994
24.6969696969697,88.90909090909092,24.6969696969697,0.493939393939394,1.8472102272727273,49.90644173745026,76.94456105563208
25.0,90.0,25.0,0.5,1.8699375,51.15005208333333,78.51998958333333
25.303030303030305,91.0909090909091,25.303030303030305,0.5060606060606061,1.8926647727272727,52.40896698997551,80.1107226717937
25.606060606060606,92.18181818181819,25.606060606060606,0.5121212121212121,1.9153920454545454,53.68318645737679,81.71676032101315
25.90909090909091,93.27272727272728,25.90909090909091,0.5181818181818182,1.9381193181818182,54.97271048553719,83.33810253099173
26.21212121212121,94.36363636363636,26.21212121212121,0.5242424242424242,1.9608465909090909,56.277539074456676,84.9747493017294
26.515151515151516,95.45454545454545,26.515151515151516,0.5303030303030303,1.9835738636363636,57.59767222413529,86.62670063322619
26.81818181818182,96.54545454545456,26.81818181818182,0.5363636363636364,2.006301136363636,58.933109934573004,88.29395652548209
